Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 04, 2017",41.17,42.92,39.14,41.82,"147,701,537.00","3,783,465,686.00"
"Apr 03, 2017",45.76,45.75,40.70,41.58,"178,566,868.00","3,757,624,141.00"
"Apr 02, 2017",47.65,48.15,42.61,45.69,"126,400,601.00","4,136,046,035.00"
"Apr 01, 2017",46.98,48.76,45.90,47.61,"86,826,842.00","4,300,110,748.00"
"Mar 31, 2017",48.43,48.47,44.31,46.99,"141,682,418.00","4,227,412,479.00"
"Mar 30, 2017",49.38,49.59,48.32,48.85,"80,763,800.00","4,379,993,110.00"
"Mar 29, 2017",46.76,50.05,46.73,49.38,"134,071,197.00","4,432,199,768.00"
"Mar 28, 2017",45.77,46.90,45.24,46.95,"90,004,877.00","4,217,028,999.00"
"Mar 27, 2017",47.31,48.37,45.05,45.73,"109,707,699.00","4,129,311,456.00"
"Mar 26, 2017",47.02,47.98,45.60,46.59,"98,971,010.00","4,217,596,056.00"
"Mar 25, 2017",49.62,49.62,44.75,47.47,"206,593,506.00","4,276,923,871.00"
"Mar 24, 2017",40.47,50.15,40.14,49.19,"275,476,227.00","4,436,159,955.00"
"Mar 23, 2017",39.45,41.51,38.32,40.51,"93,349,398.00","3,644,915,600.00"
"Mar 22, 2017",39.88,40.32,36.72,39.24,"105,394,007.00","3,524,999,811.00"
"Mar 21, 2017",40.53,40.96,39.18,39.90,"85,016,674.00","3,616,352,772.00"
"Mar 20, 2017",41.74,43.05,39.45,40.42,"144,015,074.00","3,633,273,691.00"
"Mar 19, 2017",33.08,43.77,32.90,41.65,"222,912,206.00","3,745,337,585.00"
"Mar 18, 2017",43.64,43.64,29.52,31.80,"244,092,729.00","2,858,672,856.00"
"Mar 17, 2017",42.65,51.14,35.51,43.60,"461,962,875.00","3,906,848,662.00"
"Mar 16, 2017",32.94,43.81,32.92,43.03,"423,305,062.00","3,877,851,656.00"
"Mar 15, 2017",27.00,32.66,26.78,32.66,"160,550,424.00","2,966,719,244.00"
"Mar 14, 2017",26.83,28.10,25.64,27.01,"95,593,013.00","2,415,264,343.00"
"Mar 13, 2017",21.99,28.69,21.99,26.85,"239,041,916.00","2,400,433,463.00"
"Mar 12, 2017",20.12,21.93,20.04,21.93,"69,949,289.00","1,970,452,957.00"
"Mar 11, 2017",18.16,20.23,17.82,20.13,"64,814,037.00","1,804,614,246.00"
"Mar 10, 2017",16.77,18.43,16.70,18.12,"82,717,459.00","1,637,997,112.00"
"Mar 09, 2017",15.78,16.89,15.53,16.78,"29,794,595.00","1,508,657,776.00"
"Mar 08, 2017",17.87,17.87,15.79,15.79,"41,927,321.00","1,411,468,562.00"
"Mar 07, 2017",18.51,18.56,17.63,17.88,"35,900,728.00","1,599,042,314.00"
"Mar 06, 2017",18.16,18.99,18.03,18.54,"30,542,141.00","1,652,611,163.00"
"Mar 05, 2017",17.42,18.29,17.17,18.18,"25,250,753.00","1,626,316,974.00"
"Mar 04, 2017",18.38,18.88,17.53,17.53,"25,745,669.00","1,568,184,164.00"
"Mar 03, 2017",18.13,19.62,17.44,18.32,"91,263,709.00","1,656,464,017.00"
"Mar 02, 2017",16.48,18.42,16.10,18.12,"79,387,796.00","1,614,782,559.00"
"Mar 01, 2017",15.00,16.49,14.79,16.47,"42,512,774.00","1,466,930,228.00"
"Feb 28, 2017",14.60,15.18,14.24,14.97,"61,871,775.00","1,334,995,075.00"
"Feb 27, 2017",13.75,14.81,13.51,14.55,"30,010,425.00","1,302,840,259.00"
"Feb 26, 2017",12.80,13.78,12.69,13.76,"19,232,408.00","1,227,427,592.00"
"Feb 25, 2017",12.37,13.00,12.29,12.83,"17,552,704.00","1,144,911,434.00"
"Feb 24, 2017",12.41,12.52,12.17,12.38,"18,496,079.00","1,101,498,408.00"
"Feb 23, 2017",11.94,12.48,11.91,12.40,"13,765,213.00","1,108,799,205.00"
"Feb 22, 2017",12.04,12.11,11.89,11.94,"9,829,143.00","1,065,411,662.00"
"Feb 21, 2017",11.64,12.12,11.51,12.02,"14,314,415.00","1,064,185,575.00"
