date,Polarity_avg,Subjectivity_avg,Class
2021-02-04,0.21269150326797387,0.8927058823529412,negative
2021-02-05,0.20808656716417911,0.8674701492537313,negative
2021-02-05,0.20808656716417911,0.8674701492537313,positive
2021-02-05,0.20808656716417911,0.8674701492537313,neutral
2021-02-06,0.24345189873417722,0.900873417721519,negative
2021-02-06,0.24345189873417722,0.900873417721519,neutral
2021-02-06,0.24345189873417722,0.900873417721519,positive
2021-02-07,0.1707037037037037,0.8932098765432098,neutral
2021-02-07,0.1707037037037037,0.8932098765432098,positive
2021-02-07,0.1707037037037037,0.8932098765432098,negative
2021-02-08,0.2350927835051546,0.8983969072164948,positive
2021-02-08,0.2350927835051546,0.8983969072164948,neutral
2021-02-08,0.2350927835051546,0.8983969072164948,negative
2021-02-09,0.26555192307692305,0.8917948717948718,neutral
2021-02-09,0.26555192307692305,0.8917948717948718,positive
2021-02-09,0.26555192307692305,0.8917948717948718,negative
2021-02-10,0.20185416666666664,0.8920238095238096,positive
2021-02-10,0.20185416666666664,0.8920238095238096,neutral
2021-02-10,0.20185416666666664,0.8920238095238096,negative
2021-02-11,0.2589387878787879,0.8849272727272728,negative
2021-02-11,0.2589387878787879,0.8849272727272728,positive
2021-02-11,0.2589387878787879,0.8849272727272728,neutral
2021-02-12,0.22572115384615385,0.8850961538461538,positive
2021-02-12,0.22572115384615385,0.8850961538461538,neutral
2021-02-12,0.22572115384615385,0.8850961538461538,negative
2021-02-13,0.2531975903614458,0.8812048192771085,negative
2021-02-13,0.2531975903614458,0.8812048192771085,positive
2021-02-13,0.2531975903614458,0.8812048192771085,neutral
2021-02-14,0.2586315789473684,0.8739605263157896,positive
2021-02-14,0.2586315789473684,0.8739605263157896,neutral
2021-02-14,0.2586315789473684,0.8739605263157896,negative
2021-02-15,0.17278253968253968,0.873079365079365,positive
2021-02-15,0.17278253968253968,0.873079365079365,neutral
2021-02-15,0.17278253968253968,0.873079365079365,negative
2021-02-16,0.16942931937172773,0.8969738219895288,positive
2021-02-16,0.16942931937172773,0.8969738219895288,negative
2021-02-16,0.16942931937172773,0.8969738219895288,neutral
2021-02-17,0.21209999999999998,0.8892872928176796,positive
2021-02-17,0.21209999999999998,0.8892872928176796,negative
2021-02-17,0.21209999999999998,0.8892872928176796,neutral
2021-02-18,0.176998224852071,0.8861005917159763,positive
2021-02-18,0.176998224852071,0.8861005917159763,neutral
2021-02-18,0.176998224852071,0.8861005917159763,negative
2021-02-19,0.2614791044776119,0.8694179104477612,positive
2021-02-19,0.2614791044776119,0.8694179104477612,negative
2021-02-19,0.2614791044776119,0.8694179104477612,neutral
2021-02-20,0.28315714285714283,0.8712023809523809,positive
2021-02-20,0.28315714285714283,0.8712023809523809,neutral
2021-02-20,0.28315714285714283,0.8712023809523809,negative
2021-02-21,0.13852539682539683,0.8636825396825397,positive
2021-02-21,0.13852539682539683,0.8636825396825397,neutral
2021-02-21,0.13852539682539683,0.8636825396825397,negative
2021-02-22,0.10111973684210526,0.864467105263158,negative
2021-02-22,0.10111973684210526,0.864467105263158,positive
2021-02-22,0.10111973684210526,0.864467105263158,neutral
2021-02-23,0.06689640718562875,0.8797365269461077,neutral
2021-02-23,0.06689640718562875,0.8797365269461077,positive
2021-02-23,0.06689640718562875,0.8797365269461077,negative
2021-02-24,0.1880437908496732,0.8909346405228757,positive
2021-02-24,0.1880437908496732,0.8909346405228757,negative
2021-02-24,0.1880437908496732,0.8909346405228757,neutral
2021-02-25,0.21905755395683454,0.8773093525179856,negative
2021-02-25,0.21905755395683454,0.8773093525179856,neutral
2021-02-25,0.21905755395683454,0.8773093525179856,positive
2021-02-26,0.1076474820143885,0.8777913669064749,negative
2021-02-26,0.1076474820143885,0.8777913669064749,neutral
2021-02-26,0.1076474820143885,0.8777913669064749,positive
2021-02-27,0.16306315789473683,0.8668157894736842,positive
2021-02-27,0.16306315789473683,0.8668157894736842,neutral
2021-02-27,0.16306315789473683,0.8668157894736842,negative
2021-02-28,0.06319041095890411,0.849054794520548,negative
2021-02-28,0.06319041095890411,0.849054794520548,positive
2021-02-28,0.06319041095890411,0.849054794520548,neutral
2021-03-01,0.1074317365269461,0.8907904191616767,negative
2021-03-01,0.1074317365269461,0.8907904191616767,neutral
2021-03-01,0.1074317365269461,0.8907904191616767,positive
2021-03-02,0.21881021897810218,0.8708467153284671,positive
2021-03-02,0.21881021897810218,0.8708467153284671,negative
2021-03-02,0.21881021897810218,0.8708467153284671,neutral
2021-03-03,0.21945193798449614,0.8888217054263566,positive
2021-03-03,0.21945193798449614,0.8888217054263566,negative
2021-03-03,0.21945193798449614,0.8888217054263566,neutral
2021-03-04,0.17858455882352942,0.8878161764705882,positive
2021-03-04,0.17858455882352942,0.8878161764705882,negative
2021-03-04,0.17858455882352942,0.8878161764705882,neutral
2021-03-05,0.1873377777777778,0.8599037037037037,neutral
2021-03-05,0.1873377777777778,0.8599037037037037,positive
2021-03-05,0.1873377777777778,0.8599037037037037,negative
2021-03-06,0.06529655172413794,0.8792413793103449,positive
2021-03-06,0.06529655172413794,0.8792413793103449,negative
2021-03-06,0.06529655172413794,0.8792413793103449,neutral
2021-03-07,0.1874689655172414,0.8810344827586207,positive
2021-03-07,0.1874689655172414,0.8810344827586207,negative
2021-03-07,0.1874689655172414,0.8810344827586207,neutral
2021-03-08,0.24698181818181816,0.8864090909090909,positive
2021-03-08,0.24698181818181816,0.8864090909090909,neutral
2021-03-08,0.24698181818181816,0.8864090909090909,negative
2021-03-09,0.20216186440677966,0.8976949152542373,positive
2021-03-09,0.20216186440677966,0.8976949152542373,neutral
2021-03-09,0.20216186440677966,0.8976949152542373,negative
2021-03-10,0.21700944881889767,0.8632204724409449,neutral
2021-03-10,0.21700944881889767,0.8632204724409449,positive
2021-03-10,0.21700944881889767,0.8632204724409449,negative
2021-03-11,0.1864336,0.8866,positive
2021-03-11,0.1864336,0.8866,neutral
2021-03-11,0.1864336,0.8866,negative
2021-03-12,0.11941018518518519,0.8754351851851851,negative
2021-03-12,0.11941018518518519,0.8754351851851851,positive
2021-03-12,0.11941018518518519,0.8754351851851851,neutral
2021-03-13,0.2565887323943662,0.8789718309859156,positive
2021-03-13,0.2565887323943662,0.8789718309859156,negative
2021-03-13,0.2565887323943662,0.8789718309859156,neutral
2021-03-14,0.1560924528301887,0.8714528301886793,positive
2021-03-14,0.1560924528301887,0.8714528301886793,neutral
2021-03-14,0.1560924528301887,0.8714528301886793,negative
2021-03-15,-0.0016826771653543307,0.8842834645669292,positive
2021-03-15,-0.0016826771653543307,0.8842834645669292,negative
2021-03-15,-0.0016826771653543307,0.8842834645669292,neutral
2021-03-16,0.10976370370370371,0.8957037037037037,neutral
2021-03-16,0.10976370370370371,0.8957037037037037,positive
2021-03-16,0.10976370370370371,0.8957037037037037,negative
2021-03-17,0.2458860759493671,0.8844746835443039,positive
2021-03-17,0.2458860759493671,0.8844746835443039,neutral
2021-03-17,0.2458860759493671,0.8844746835443039,negative
2021-03-18,0.21054285714285714,0.8857077922077922,neutral
2021-03-18,0.21054285714285714,0.8857077922077922,negative
2021-03-18,0.21054285714285714,0.8857077922077922,positive
2021-03-19,0.20327101449275364,0.8988840579710146,positive
2021-03-19,0.20327101449275364,0.8988840579710146,negative
2021-03-19,0.20327101449275364,0.8988840579710146,neutral
2021-03-20,0.22467,0.8988999999999999,positive
2021-03-20,0.22467,0.8988999999999999,negative
2021-03-20,0.22467,0.8988999999999999,neutral
2021-03-21,0.2251872340425532,0.8741276595744681,neutral
2021-03-21,0.2251872340425532,0.8741276595744681,positive
2021-03-21,0.2251872340425532,0.8741276595744681,negative
2021-03-22,0.2320081300813008,0.8906178861788618,positive
2021-03-22,0.2320081300813008,0.8906178861788618,neutral
2021-03-22,0.2320081300813008,0.8906178861788618,negative
2021-03-23,0.19871363636363637,0.8754090909090909,positive
2021-03-23,0.19871363636363637,0.8754090909090909,neutral
2021-03-23,0.19871363636363637,0.8754090909090909,negative
2021-03-24,0.23963884892086332,0.8748129496402878,positive
2021-03-24,0.23963884892086332,0.8748129496402878,negative
2021-03-24,0.23963884892086332,0.8748129496402878,neutral
2021-03-25,0.24421954887218045,0.8759172932330828,positive
2021-03-25,0.24421954887218045,0.8759172932330828,negative
2021-03-25,0.24421954887218045,0.8759172932330828,neutral
2021-03-26,0.2687743119266055,0.8873669724770642,positive
2021-03-26,0.2687743119266055,0.8873669724770642,neutral
2021-03-26,0.2687743119266055,0.8873669724770642,negative
2021-03-27,0.2605537313432836,0.8881492537313432,positive
2021-03-27,0.2605537313432836,0.8881492537313432,negative
2021-03-27,0.2605537313432836,0.8881492537313432,neutral
2021-03-28,0.21072708333333334,0.893125,positive
2021-03-28,0.21072708333333334,0.893125,negative
2021-03-28,0.21072708333333334,0.893125,neutral
2021-03-29,0.31142615384615385,0.8763384615384616,positive
2021-03-29,0.31142615384615385,0.8763384615384616,neutral
2021-03-29,0.31142615384615385,0.8763384615384616,negative
2021-03-30,0.18106956521739132,0.8936666666666666,negative
2021-03-30,0.18106956521739132,0.8936666666666666,neutral
2021-03-30,0.18106956521739132,0.8936666666666666,positive
2021-03-31,0.21898391608391607,0.8695314685314686,positive
2021-03-31,0.21898391608391607,0.8695314685314686,negative
2021-03-31,0.21898391608391607,0.8695314685314686,neutral
2021-04-01,0.3025722222222222,0.8663412698412699,positive
2021-04-01,0.3025722222222222,0.8663412698412699,negative
2021-04-01,0.3025722222222222,0.8663412698412699,neutral
2021-04-02,0.16917685950413225,0.8967024793388431,positive
2021-04-02,0.16917685950413225,0.8967024793388431,neutral
2021-04-02,0.16917685950413225,0.8967024793388431,negative
2021-04-03,0.3400484375,0.89828125,negative
2021-04-03,0.3400484375,0.89828125,positive
2021-04-03,0.3400484375,0.89828125,neutral
2021-04-04,0.118815,0.8955500000000001,negative
2021-04-04,0.118815,0.8955500000000001,positive
2021-04-04,0.118815,0.8955500000000001,neutral
2021-04-05,0.22434800000000002,0.889048,neutral
2021-04-05,0.22434800000000002,0.889048,positive
2021-04-05,0.22434800000000002,0.889048,negative
2021-04-06,0.2334412213740458,0.8915648854961832,positive
2021-04-06,0.2334412213740458,0.8915648854961832,neutral
2021-04-06,0.2334412213740458,0.8915648854961832,negative
2021-04-07,0.25827416666666664,0.8890416666666667,positive
2021-04-07,0.25827416666666664,0.8890416666666667,negative
2021-04-07,0.25827416666666664,0.8890416666666667,neutral
2021-04-08,0.2496658914728682,0.8810852713178294,positive
2021-04-08,0.2496658914728682,0.8810852713178294,negative
2021-04-08,0.2496658914728682,0.8810852713178294,neutral
2021-04-09,0.21839250000000002,0.8826916666666667,positive
2021-04-09,0.21839250000000002,0.8826916666666667,negative
2021-04-09,0.21839250000000002,0.8826916666666667,neutral
2021-04-10,0.2769943820224719,0.886808988764045,positive
2021-04-10,0.2769943820224719,0.886808988764045,negative
2021-04-10,0.2769943820224719,0.886808988764045,neutral
2021-04-11,0.24365370370370368,0.9012777777777777,positive
2021-04-11,0.24365370370370368,0.9012777777777777,neutral
2021-04-11,0.24365370370370368,0.9012777777777777,negative
2021-04-12,0.28589444444444445,0.8970925925925926,positive
2021-04-12,0.28589444444444445,0.8970925925925926,neutral
2021-04-12,0.28589444444444445,0.8970925925925926,negative
2021-04-13,0.13962142857142856,0.9088412698412698,negative
2021-04-13,0.13962142857142856,0.9088412698412698,positive
2021-04-13,0.13962142857142856,0.9088412698412698,neutral
2021-04-14,0.2900595041322314,0.8897272727272727,positive
2021-04-14,0.2900595041322314,0.8897272727272727,negative
2021-04-14,0.2900595041322314,0.8897272727272727,neutral
2021-04-15,0.24599632352941178,0.8813676470588235,neutral
2021-04-15,0.24599632352941178,0.8813676470588235,positive
2021-04-15,0.24599632352941178,0.8813676470588235,negative
2021-04-16,0.2066594202898551,0.8736594202898551,positive
2021-04-16,0.2066594202898551,0.8736594202898551,neutral
2021-04-16,0.2066594202898551,0.8736594202898551,negative
2021-04-17,0.29899600000000004,0.87488,positive
2021-04-17,0.29899600000000004,0.87488,negative
2021-04-17,0.29899600000000004,0.87488,neutral
2021-04-18,0.08691147540983607,0.8739344262295082,negative
2021-04-18,0.08691147540983607,0.8739344262295082,neutral
2021-04-18,0.08691147540983607,0.8739344262295082,positive
2021-04-19,0.2035079365079365,0.8815793650793651,positive
2021-04-19,0.2035079365079365,0.8815793650793651,neutral
2021-04-19,0.2035079365079365,0.8815793650793651,negative
2021-04-20,0.23806962962962963,0.8766888888888889,positive
2021-04-20,0.23806962962962963,0.8766888888888889,neutral
2021-04-20,0.23806962962962963,0.8766888888888889,negative
2021-04-21,0.19136194029850745,0.8892313432835821,positive
2021-04-21,0.19136194029850745,0.8892313432835821,negative
2021-04-21,0.19136194029850745,0.8892313432835821,neutral
2021-04-22,0.18208865248226952,0.873290780141844,positive
2021-04-22,0.18208865248226952,0.873290780141844,neutral
2021-04-22,0.18208865248226952,0.873290780141844,negative
2021-04-23,0.15581739130434782,0.8624927536231884,neutral
2021-04-23,0.15581739130434782,0.8624927536231884,positive
2021-04-23,0.15581739130434782,0.8624927536231884,negative
2021-04-24,0.2676830769230769,0.8685846153846154,neutral
2021-04-24,0.2676830769230769,0.8685846153846154,positive
2021-04-24,0.2676830769230769,0.8685846153846154,negative
2021-04-25,0.20182692307692307,0.8708269230769231,positive
2021-04-25,0.20182692307692307,0.8708269230769231,neutral
2021-04-25,0.20182692307692307,0.8708269230769231,negative
2021-04-26,0.15176666666666666,0.8977083333333333,negative
2021-04-26,0.15176666666666666,0.8977083333333333,positive
2021-04-26,0.15176666666666666,0.8977083333333333,neutral
2021-04-27,0.25331290322580646,0.8856451612903226,positive
2021-04-27,0.25331290322580646,0.8856451612903226,neutral
2021-04-27,0.25331290322580646,0.8856451612903226,negative
2021-04-28,0.17886766917293234,0.8906315789473683,positive
2021-04-28,0.17886766917293234,0.8906315789473683,negative
2021-04-28,0.17886766917293234,0.8906315789473683,neutral
2021-04-29,0.2511827067669173,0.8893233082706767,neutral
2021-04-29,0.2511827067669173,0.8893233082706767,positive
2021-04-29,0.2511827067669173,0.8893233082706767,negative
2021-04-30,0.18409306930693067,0.8851683168316832,positive
2021-04-30,0.18409306930693067,0.8851683168316832,neutral
2021-04-30,0.18409306930693067,0.8851683168316832,negative
2021-05-01,0.2572757575757576,0.8829545454545454,positive
2021-05-01,0.2572757575757576,0.8829545454545454,neutral
2021-05-01,0.2572757575757576,0.8829545454545454,negative
2021-05-02,0.15165744680851065,0.8751489361702127,positive
2021-05-02,0.15165744680851065,0.8751489361702127,negative
2021-05-02,0.15165744680851065,0.8751489361702127,neutral
2021-05-03,0.3041197080291971,0.8673211678832117,positive
2021-05-03,0.3041197080291971,0.8673211678832117,neutral
2021-05-03,0.3041197080291971,0.8673211678832117,negative
2021-05-04,0.31392130177514793,0.8894319526627219,positive
2021-05-04,0.31392130177514793,0.8894319526627219,neutral
2021-05-04,0.31392130177514793,0.8894319526627219,negative
2021-05-05,0.21994044943820223,0.8905730337078651,negative
2021-05-05,0.21994044943820223,0.8905730337078651,positive
2021-05-05,0.21994044943820223,0.8905730337078651,neutral
2021-05-06,0.18005739644970414,0.893301775147929,negative
2021-05-06,0.18005739644970414,0.893301775147929,neutral
2021-05-06,0.18005739644970414,0.893301775147929,positive
2021-05-07,0.20596702127659575,0.8894468085106383,positive
2021-05-07,0.20596702127659575,0.8894468085106383,neutral
2021-05-07,0.20596702127659575,0.8894468085106383,negative
2021-05-08,0.3309877551020408,0.8894693877551021,positive
2021-05-08,0.3309877551020408,0.8894693877551021,negative
2021-05-08,0.3309877551020408,0.8894693877551021,neutral
2021-05-09,0.3245695121951219,0.8843780487804879,positive
2021-05-09,0.3245695121951219,0.8843780487804879,neutral
2021-05-09,0.3245695121951219,0.8843780487804879,negative
2021-05-10,0.22575133689839572,0.8944438502673796,negative
2021-05-10,0.22575133689839572,0.8944438502673796,positive
2021-05-10,0.22575133689839572,0.8944438502673796,neutral
2021-05-11,0.22761024390243903,0.8807853658536585,negative
2021-05-11,0.22761024390243903,0.8807853658536585,neutral
2021-05-11,0.22761024390243903,0.8807853658536585,positive
2021-05-12,0.22597757847533634,0.8868834080717489,neutral
2021-05-12,0.22597757847533634,0.8868834080717489,positive
2021-05-12,0.22597757847533634,0.8868834080717489,negative
2021-05-13,0.15681066666666668,0.8697555555555555,positive
2021-05-13,0.15681066666666668,0.8697555555555555,negative
2021-05-13,0.15681066666666668,0.8697555555555555,neutral
2021-05-14,0.1916307262569832,0.8806871508379889,positive
2021-05-14,0.1916307262569832,0.8806871508379889,neutral
2021-05-14,0.1916307262569832,0.8806871508379889,negative
2021-05-15,0.1554872093023256,0.8904883720930232,negative
2021-05-15,0.1554872093023256,0.8904883720930232,positive
2021-05-15,0.1554872093023256,0.8904883720930232,neutral
2021-05-16,0.024518367346938776,0.8573673469387756,positive
2021-05-16,0.024518367346938776,0.8573673469387756,negative
2021-05-16,0.024518367346938776,0.8573673469387756,neutral
2021-05-17,0.08775142857142856,0.8818040816326531,positive
2021-05-17,0.08775142857142856,0.8818040816326531,neutral
2021-05-17,0.08775142857142856,0.8818040816326531,negative
2021-05-18,0.2020337552742616,0.8852911392405063,positive
2021-05-18,0.2020337552742616,0.8852911392405063,neutral
2021-05-18,0.2020337552742616,0.8852911392405063,negative
2021-05-19,0.0027684615384615387,0.8677923076923078,negative
2021-05-19,0.0027684615384615387,0.8677923076923078,positive
2021-05-19,0.0027684615384615387,0.8677923076923078,neutral
2021-05-20,0.06666279069767442,0.8811116279069767,negative
2021-05-20,0.06666279069767442,0.8811116279069767,neutral
2021-05-20,0.06666279069767442,0.8811116279069767,positive
2021-05-21,0.07381368421052631,0.888378947368421,neutral
2021-05-21,0.07381368421052631,0.888378947368421,negative
2021-05-21,0.07381368421052631,0.888378947368421,positive
2021-05-22,0.10830510204081634,0.882734693877551,negative
2021-05-22,0.10830510204081634,0.882734693877551,positive
2021-05-22,0.10830510204081634,0.882734693877551,neutral
2021-05-23,0.03166666666666666,0.8502068965517242,positive
2021-05-23,0.03166666666666666,0.8502068965517242,negative
2021-05-23,0.03166666666666666,0.8502068965517242,neutral
2021-05-24,0.07675130434782608,0.8708826086956521,positive
2021-05-24,0.07675130434782608,0.8708826086956521,neutral
2021-05-24,0.07675130434782608,0.8708826086956521,negative
2021-05-25,0.2186603238866397,0.8809068825910932,positive
2021-05-25,0.2186603238866397,0.8809068825910932,neutral
2021-05-25,0.2186603238866397,0.8809068825910932,negative
2021-05-26,0.11715984555984556,0.8717722007722007,neutral
2021-05-26,0.11715984555984556,0.8717722007722007,negative
2021-05-26,0.11715984555984556,0.8717722007722007,positive
2021-05-27,0.1687480198019802,0.8658019801980198,positive
2021-05-27,0.1687480198019802,0.8658019801980198,negative
2021-05-27,0.1687480198019802,0.8658019801980198,neutral
2021-05-28,0.08682612612612613,0.8651441441441442,negative
2021-05-28,0.08682612612612613,0.8651441441441442,positive
2021-05-28,0.08682612612612613,0.8651441441441442,neutral
2021-05-29,0.24473076923076925,0.8795192307692308,neutral
2021-05-29,0.24473076923076925,0.8795192307692308,positive
2021-05-29,0.24473076923076925,0.8795192307692308,negative
2021-05-30,0.16385733333333335,0.8715733333333333,neutral
2021-05-30,0.16385733333333335,0.8715733333333333,positive
2021-05-30,0.16385733333333335,0.8715733333333333,negative
2021-05-31,0.13595846994535518,0.8669836065573769,negative
2021-05-31,0.13595846994535518,0.8669836065573769,positive
2021-05-31,0.13595846994535518,0.8669836065573769,neutral
2021-06-01,0.14087535545023697,0.8808199052132701,negative
2021-06-01,0.14087535545023697,0.8808199052132701,positive
2021-06-01,0.14087535545023697,0.8808199052132701,neutral
2021-06-02,0.21336721991701246,0.8712987551867221,positive
2021-06-02,0.21336721991701246,0.8712987551867221,negative
2021-06-02,0.21336721991701246,0.8712987551867221,neutral
2021-06-03,0.1662701834862385,0.900651376146789,positive
2021-06-03,0.1662701834862385,0.900651376146789,neutral
2021-06-03,0.1662701834862385,0.900651376146789,negative
2021-06-04,0.18386908396946566,0.8824351145038168,positive
2021-06-04,0.18386908396946566,0.8824351145038168,neutral
2021-06-04,0.18386908396946566,0.8824351145038168,negative
2021-06-05,0.21202180451127822,0.8976616541353383,neutral
2021-06-05,0.21202180451127822,0.8976616541353383,positive
2021-06-05,0.21202180451127822,0.8976616541353383,negative
2021-06-06,0.18967551020408163,0.8951734693877551,positive
2021-06-06,0.18967551020408163,0.8951734693877551,negative
2021-06-06,0.18967551020408163,0.8951734693877551,neutral
2021-06-07,0.17132023809523808,0.8803333333333333,neutral
2021-06-07,0.17132023809523808,0.8803333333333333,positive
2021-06-07,0.17132023809523808,0.8803333333333333,negative
2021-06-08,0.12980409556313993,0.8894334470989761,negative
2021-06-08,0.12980409556313993,0.8894334470989761,neutral
2021-06-08,0.12980409556313993,0.8894334470989761,positive
2021-06-09,0.162060777385159,0.8951766784452297,negative
2021-06-09,0.162060777385159,0.8951766784452297,neutral
2021-06-09,0.162060777385159,0.8951766784452297,positive
2021-06-10,0.14482977941176473,0.8704264705882353,positive
2021-06-10,0.14482977941176473,0.8704264705882353,negative
2021-06-10,0.14482977941176473,0.8704264705882353,neutral
2021-06-11,0.148148,0.855924,positive
2021-06-11,0.148148,0.855924,neutral
2021-06-11,0.148148,0.855924,negative
2021-06-12,0.10413170731707318,0.8637073170731707,positive
2021-06-12,0.10413170731707318,0.8637073170731707,neutral
2021-06-12,0.10413170731707318,0.8637073170731707,negative
2021-06-13,0.11424886363636362,0.8800113636363637,neutral
2021-06-13,0.11424886363636362,0.8800113636363637,negative
2021-06-13,0.11424886363636362,0.8800113636363637,positive
2021-06-14,0.21359721115537847,0.8676454183266932,positive
2021-06-14,0.21359721115537847,0.8676454183266932,neutral
2021-06-14,0.21359721115537847,0.8676454183266932,negative
2021-06-15,0.23836923076923078,0.8920615384615385,positive
2021-06-15,0.23836923076923078,0.8920615384615385,negative
2021-06-15,0.23836923076923078,0.8920615384615385,neutral
2021-06-16,0.19053922413793103,0.8963448275862069,negative
2021-06-16,0.19053922413793103,0.8963448275862069,positive
2021-06-16,0.19053922413793103,0.8963448275862069,neutral
2021-06-17,0.17393186813186814,0.8704688644688645,negative
2021-06-17,0.17393186813186814,0.8704688644688645,neutral
2021-06-17,0.17393186813186814,0.8704688644688645,positive
2021-06-18,0.09686879999999999,0.886456,positive
2021-06-18,0.09686879999999999,0.886456,neutral
2021-06-18,0.09686879999999999,0.886456,negative
2021-06-19,0.10963716814159291,0.862575221238938,neutral
2021-06-19,0.10963716814159291,0.862575221238938,negative
2021-06-19,0.10963716814159291,0.862575221238938,positive
2021-06-20,0.10984999999999999,0.8602934782608697,negative
2021-06-20,0.10984999999999999,0.8602934782608697,neutral
2021-06-20,0.10984999999999999,0.8602934782608697,positive
2021-06-21,0.08396932773109243,0.8766848739495798,neutral
2021-06-21,0.08396932773109243,0.8766848739495798,positive
2021-06-21,0.08396932773109243,0.8766848739495798,negative
2021-06-22,0.04694119850187266,0.8761722846441947,positive
2021-06-22,0.04694119850187266,0.8761722846441947,neutral
2021-06-22,0.04694119850187266,0.8761722846441947,negative
2021-06-23,0.06930728744939271,0.8835910931174089,positive
2021-06-23,0.06930728744939271,0.8835910931174089,negative
2021-06-23,0.06930728744939271,0.8835910931174089,neutral
2021-06-24,0.15443713080168775,0.8668818565400843,neutral
2021-06-24,0.15443713080168775,0.8668818565400843,positive
2021-06-24,0.15443713080168775,0.8668818565400843,negative
2021-06-25,0.15946284403669725,0.8919724770642201,negative
2021-06-25,0.15946284403669725,0.8919724770642201,neutral
2021-06-25,0.15946284403669725,0.8919724770642201,positive
2021-06-26,0.16909255319148936,0.880468085106383,negative
2021-06-26,0.16909255319148936,0.880468085106383,positive
2021-06-26,0.16909255319148936,0.880468085106383,neutral
2021-06-27,-0.028021951219512196,0.8791707317073171,positive
2021-06-27,-0.028021951219512196,0.8791707317073171,neutral
2021-06-27,-0.028021951219512196,0.8791707317073171,negative
2021-06-28,0.14440358565737052,0.8733545816733067,positive
2021-06-28,0.14440358565737052,0.8733545816733067,negative
2021-06-28,0.14440358565737052,0.8733545816733067,neutral
2021-06-29,0.17697370517928288,0.8713705179282868,negative
2021-06-29,0.17697370517928288,0.8713705179282868,neutral
2021-06-29,0.17697370517928288,0.8713705179282868,positive
2021-06-30,0.2529454148471616,0.8837903930131005,neutral
2021-06-30,0.2529454148471616,0.8837903930131005,positive
2021-06-30,0.2529454148471616,0.8837903930131005,negative
2021-07-01,0.18685982142857144,0.885625,positive
2021-07-01,0.18685982142857144,0.885625,neutral
2021-07-01,0.18685982142857144,0.885625,negative
2021-07-02,0.22292961373390557,0.8750557939914163,neutral
2021-07-02,0.22292961373390557,0.8750557939914163,negative
2021-07-02,0.22292961373390557,0.8750557939914163,positive
2021-07-03,0.16986666666666667,0.8678989898989898,neutral
2021-07-03,0.16986666666666667,0.8678989898989898,negative
2021-07-03,0.16986666666666667,0.8678989898989898,positive
2021-07-04,0.18301486486486487,0.8590540540540541,positive
2021-07-04,0.18301486486486487,0.8590540540540541,negative
2021-07-04,0.18301486486486487,0.8590540540540541,neutral
2021-07-05,0.1296393063583815,0.8799248554913295,positive
2021-07-05,0.1296393063583815,0.8799248554913295,negative
2021-07-05,0.1296393063583815,0.8799248554913295,neutral
2021-07-06,0.16794279475982532,0.8744890829694324,negative
2021-07-06,0.16794279475982532,0.8744890829694324,positive
2021-07-06,0.16794279475982532,0.8744890829694324,neutral
2021-07-07,0.21411798245614036,0.8776359649122807,neutral
2021-07-07,0.21411798245614036,0.8776359649122807,negative
2021-07-07,0.21411798245614036,0.8776359649122807,positive
2021-07-08,0.18412532751091704,0.8599344978165939,neutral
2021-07-08,0.18412532751091704,0.8599344978165939,positive
2021-07-08,0.18412532751091704,0.8599344978165939,negative
2021-07-09,0.17044222222222222,0.8724577777777778,positive
2021-07-09,0.17044222222222222,0.8724577777777778,negative
2021-07-09,0.17044222222222222,0.8724577777777778,neutral
2021-07-10,0.007718947368421051,0.8683052631578948,negative
2021-07-10,0.007718947368421051,0.8683052631578948,positive
2021-07-10,0.007718947368421051,0.8683052631578948,neutral
2021-07-11,0.1054155172413793,0.9001724137931034,positive
2021-07-11,0.1054155172413793,0.9001724137931034,negative
2021-07-11,0.1054155172413793,0.9001724137931034,neutral
2021-07-12,0.16346165048543687,0.8746601941747573,negative
2021-07-12,0.16346165048543687,0.8746601941747573,positive
2021-07-12,0.16346165048543687,0.8746601941747573,neutral
2021-07-13,0.1548277777777778,0.8687094017094017,positive
2021-07-13,0.1548277777777778,0.8687094017094017,negative
2021-07-13,0.1548277777777778,0.8687094017094017,neutral
2021-07-14,0.17406850393700787,0.8801574803149607,neutral
2021-07-14,0.17406850393700787,0.8801574803149607,positive
2021-07-14,0.17406850393700787,0.8801574803149607,negative
2021-07-15,0.18393686440677967,0.8663601694915255,positive
2021-07-15,0.18393686440677967,0.8663601694915255,neutral
2021-07-15,0.18393686440677967,0.8663601694915255,negative
2021-07-16,0.10334389140271492,0.8658190045248869,positive
2021-07-16,0.10334389140271492,0.8658190045248869,negative
2021-07-16,0.10334389140271492,0.8658190045248869,neutral
2021-07-17,0.13168709677419355,0.8669516129032258,positive
2021-07-17,0.13168709677419355,0.8669516129032258,negative
2021-07-17,0.13168709677419355,0.8669516129032258,neutral
2021-07-18,0.1133979797979798,0.8795151515151516,negative
2021-07-18,0.1133979797979798,0.8795151515151516,neutral
2021-07-18,0.1133979797979798,0.8795151515151516,positive
2021-07-19,0.13326209677419354,0.8678427419354838,negative
2021-07-19,0.13326209677419354,0.8678427419354838,positive
2021-07-19,0.13326209677419354,0.8678427419354838,neutral
2021-07-20,0.08955384615384616,0.8613692307692308,positive
2021-07-20,0.08955384615384616,0.8613692307692308,neutral
2021-07-20,0.08955384615384616,0.8613692307692308,negative
