Date,Open,High,Low,Close,Volume
"Wednesday, June 12, 2019",97.89,97.89,97.89,97.89,--
"Tuesday, June 11, 2019",97.91,97.91,97.91,97.91,--
"Monday, June 10, 2019",97.98,97.98,97.98,97.98,--
"Friday, June 07, 2019",98.23,98.23,98.23,98.23,--
"Thursday, June 06, 2019",97.99,97.99,97.99,97.99,--
"Wednesday, June 05, 2019",98.17,98.17,98.17,98.17,--
"Tuesday, June 04, 2019",98.07,98.07,98.07,98.07,--
"Monday, June 03, 2019",98.16,98.16,98.16,98.16,--
"Friday, May 31, 2019",97.84,97.84,97.84,97.84,--
"Thursday, May 30, 2019",97.38,97.38,97.38,97.38,--
"Wednesday, May 29, 2019",97.34,97.34,97.34,97.34,--
"Tuesday, May 28, 2019",97.12,97.12,97.12,97.12,--
"Monday, May 27, 2019",97,97,97,97,--
"Friday, May 24, 2019",96.95,96.95,96.95,96.95,--
"Thursday, May 23, 2019",97.07,97.07,97.07,97.07,--
"Wednesday, May 22, 2019",96.88,96.88,96.88,96.88,--
"Tuesday, May 21, 2019",96.89,96.89,96.89,96.89,--
"Monday, May 20, 2019",96.9,96.9,96.9,96.9,--
"Friday, May 17, 2019",97.04,97.04,97.04,97.04,--
"Thursday, May 16, 2019",97.11,97.11,97.11,97.11,--
"Wednesday, May 15, 2019",97.23,97.23,97.23,97.23,--
"Tuesday, May 14, 2019",97.04,97.04,97.04,97.04,--
"Monday, May 13, 2019",97.03,97.03,97.03,97.03,--
"Friday, May 10, 2019",96.8,96.8,96.8,96.8,--
"Thursday, May 09, 2019",96.7,96.7,96.7,96.7,--
"Wednesday, May 08, 2019",96.64,96.64,96.64,96.64,--
"Tuesday, May 07, 2019",96.85,96.85,96.85,96.85,--
"Monday, May 06, 2019",96.8,96.8,96.8,96.8,--
"Friday, May 03, 2019",96.63,96.63,96.63,96.63,--
"Thursday, May 02, 2019",96.42,96.42,96.42,96.42,--
"Wednesday, May 01, 2019",96.86,96.86,96.86,96.86,--
"Tuesday, April 30, 2019",97.03,97.03,97.03,97.03,--
"Monday, April 29, 2019",96.94,96.94,96.94,96.94,--
"Friday, April 26, 2019",97.01,97.01,97.01,97.01,--
"Thursday, April 25, 2019",96.95,96.95,96.95,96.95,--
"Wednesday, April 24, 2019",96.92,96.92,96.92,96.92,--
"Tuesday, April 23, 2019",96.7,96.7,96.7,96.7,--
"Monday, April 22, 2019",96.58,96.58,96.58,96.58,--
"Thursday, April 18, 2019",96.64,96.64,96.64,96.64,--
"Wednesday, April 17, 2019",96.44,96.44,96.44,96.44,--
"Tuesday, April 16, 2019",96.5,96.5,96.5,96.5,--
"Monday, April 15, 2019",96.63,96.63,96.63,96.63,--
"Friday, April 12, 2019",96.64,96.64,96.64,96.64,--
"Thursday, April 11, 2019",96.75,96.75,96.75,96.75,--
"Wednesday, April 10, 2019",96.96,96.96,96.96,96.96,--
"Tuesday, April 09, 2019",96.68,96.68,96.68,96.68,--
"Monday, April 08, 2019",96.61,96.61,96.61,96.61,--
"Friday, April 05, 2019",96.6,96.6,96.6,96.6,--
"Thursday, April 04, 2019",96.59,96.59,96.59,96.59,--
"Wednesday, April 03, 2019",96.58,96.58,96.58,96.58,--
"Tuesday, April 02, 2019",96.74,96.74,96.74,96.74,--
"Monday, April 01, 2019",96.67,96.67,96.67,96.67,--
"Friday, March 29, 2019",96.82,96.82,96.82,96.82,--
"Thursday, March 28, 2019",96.78,96.78,96.78,96.78,--
"Wednesday, March 27, 2019",96.91,96.91,96.91,96.91,--
"Tuesday, March 26, 2019",96.87,96.87,96.87,96.87,--
"Monday, March 25, 2019",97.02,97.02,97.02,97.02,--
"Friday, March 22, 2019",96.89,96.89,96.89,96.89,--
"Thursday, March 21, 2019",96.74,96.74,96.74,96.74,--
"Wednesday, March 20, 2019",96.81,96.81,96.81,96.81,--
"Tuesday, March 19, 2019",96.35,96.35,96.35,96.35,--
"Monday, March 18, 2019",96.43,96.43,96.43,96.43,--
"Friday, March 15, 2019",96.41,96.41,96.41,96.41,--
"Thursday, March 14, 2019",96.24,96.24,96.24,96.24,--
"Wednesday, March 13, 2019",96.19,96.19,96.19,96.19,--
"Tuesday, March 12, 2019",96.14,96.14,96.14,96.14,--
"Monday, March 11, 2019",95.98,95.98,95.98,95.98,--
"Friday, March 08, 2019",96.01,96.01,96.01,96.01,--
"Thursday, March 07, 2019",95.95,95.95,95.95,95.95,--
"Wednesday, March 06, 2019",95.74,95.74,95.74,95.74,--
"Tuesday, March 05, 2019",95.67,95.67,95.67,95.67,--
"Monday, March 04, 2019",95.72,95.72,95.72,95.72,--
"Friday, March 01, 2019",95.61,95.61,95.61,95.61,--
"Thursday, February 28, 2019",95.79,95.79,95.79,95.79,--
"Wednesday, February 27, 2019",95.87,95.87,95.87,95.87,--
"Tuesday, February 26, 2019",96.06,96.06,96.06,96.06,--
"Monday, February 25, 2019",95.87,95.87,95.87,95.87,--
"Friday, February 22, 2019",95.99,95.99,95.99,95.99,--
"Thursday, February 21, 2019",95.76,95.76,95.76,95.76,--
"Wednesday, February 20, 2019",95.88,95.88,95.88,95.88,--
"Tuesday, February 19, 2019",95.85,95.85,95.85,95.85,--
"Monday, February 18, 2019",95.69,95.69,95.69,95.69,--
"Friday, February 15, 2019",95.72,95.72,95.72,95.72,--
"Thursday, February 14, 2019",95.75,95.75,95.75,95.75,--
"Wednesday, February 13, 2019",95.53,95.53,95.53,95.53,--
"Tuesday, February 12, 2019",95.53,95.53,95.53,95.53,--
"Monday, February 11, 2019",95.55,95.55,95.55,95.55,--
"Friday, February 08, 2019",95.75,95.75,95.75,95.75,--
"Thursday, February 07, 2019",95.68,95.68,95.68,95.68,--
"Wednesday, February 06, 2019",95.63,95.63,95.63,95.63,--
"Tuesday, February 05, 2019",95.58,95.58,95.58,95.58,--
"Monday, February 04, 2019",95.58,95.58,95.58,95.58,--
"Friday, February 01, 2019",95.75,95.75,95.75,95.75,--
"Thursday, January 31, 2019",95.96,95.96,95.96,95.96,--
"Wednesday, January 30, 2019",95.55,95.55,95.55,95.55,--
"Tuesday, January 29, 2019",95.19,95.19,95.19,95.19,--
"Monday, January 28, 2019",95.04,95.04,95.04,95.04,--
"Friday, January 25, 2019",95.09,95.09,95.09,95.09,--
"Thursday, January 24, 2019",95.21,95.21,95.21,95.21,--
"Wednesday, January 23, 2019",95.14,95.14,95.14,95.14,--
"Tuesday, January 22, 2019",95.23,95.23,95.23,95.23,--
"Monday, January 21, 2019",95.15,95.15,95.15,95.15,--
"Friday, January 18, 2019",95.2,95.2,95.2,95.2,--
"Thursday, January 17, 2019",95.27,95.27,95.27,95.27,--
"Wednesday, January 16, 2019",95.4,95.4,95.4,95.4,--
"Tuesday, January 15, 2019",95.43,95.43,95.43,95.43,--
"Monday, January 14, 2019",95.51,95.51,95.51,95.51,--
"Friday, January 11, 2019",95.61,95.61,95.61,95.61,--
"Thursday, January 10, 2019",95.4,95.4,95.4,95.4,--
"Wednesday, January 09, 2019",95.53,95.53,95.53,95.53,--
"Tuesday, January 08, 2019",95.44,95.44,95.44,95.44,--
"Monday, January 07, 2019",95.45,95.45,95.45,95.45,--
"Friday, January 04, 2019",95.5,95.5,95.5,95.5,--
"Thursday, January 03, 2019",95.64,95.64,95.64,95.64,--
"Wednesday, January 02, 2019",95.11,95.11,95.11,95.11,--
"Monday, December 31, 2018",95.07,95.07,95.07,95.07,--
"Friday, December 28, 2018",94.92,94.92,94.92,94.92,--
"Thursday, December 27, 2018",94.89,94.89,94.89,94.89,--
"Wednesday, December 26, 2018",94.82,94.82,94.82,94.82,--
"Monday, December 24, 2018",94.91,94.91,94.91,94.91,--
"Friday, December 21, 2018",94.82,94.82,94.82,94.82,--
"Thursday, December 20, 2018",94.72,94.72,94.72,94.72,--
"Wednesday, December 19, 2018",95.11,95.11,95.11,95.11,--
"Tuesday, December 18, 2018",94.98,94.98,94.98,94.98,--
"Monday, December 17, 2018",94.84,94.84,94.84,94.84,--
"Friday, December 14, 2018",94.75,94.75,94.75,94.75,--
"Thursday, December 13, 2018",94.71,94.71,94.71,94.71,--
"Wednesday, December 12, 2018",94.69,94.69,94.69,94.69,--
"Tuesday, December 11, 2018",94.79,94.79,94.79,94.79,--
"Monday, December 10, 2018",95.12,95.12,95.12,95.12,--
"Friday, December 07, 2018",95.31,95.31,95.31,95.31,--
"Thursday, December 06, 2018",95.19,95.19,95.19,95.19,--
"Wednesday, December 05, 2018",95.17,95.17,95.17,95.17,--
"Tuesday, December 04, 2018",95.22,95.22,95.22,95.22,--
"Monday, December 03, 2018",95.08,95.08,95.08,95.08,--
"Friday, November 30, 2018",95.01,95.01,95.01,95.01,--
"Thursday, November 29, 2018",94.93,94.93,94.93,94.93,--
"Wednesday, November 28, 2018",94.75,94.75,94.75,94.75,--
"Tuesday, November 27, 2018",94.54,94.54,94.54,94.54,--
"Monday, November 26, 2018",94.72,94.72,94.72,94.72,--
"Friday, November 23, 2018",94.77,94.77,94.77,94.77,--
"Thursday, November 22, 2018",94.89,94.89,94.89,94.89,--
"Wednesday, November 21, 2018",94.89,94.89,94.89,94.89,--
"Tuesday, November 20, 2018",95.02,95.02,95.02,95.02,--
"Monday, November 19, 2018",95.09,95.09,95.09,95.09,--
"Friday, November 16, 2018",95.12,95.12,95.12,95.12,--
"Thursday, November 15, 2018",94.79,94.79,94.79,94.79,--
"Wednesday, November 14, 2018",94.79,94.79,94.79,94.79,--
"Tuesday, November 13, 2018",94.75,94.75,94.75,94.75,--
"Monday, November 12, 2018",94.75,94.75,94.75,94.75,--
"Friday, November 09, 2018",94.59,94.59,94.59,94.59,--
"Thursday, November 08, 2018",94.52,94.52,94.52,94.52,--
"Wednesday, November 07, 2018",94.69,94.69,94.69,94.69,--
"Tuesday, November 06, 2018",94.71,94.71,94.71,94.71,--
"Monday, November 05, 2018",94.7,94.7,94.7,94.7,--
"Friday, November 02, 2018",94.59,94.59,94.59,94.59,--
"Thursday, November 01, 2018",94.79,94.79,94.79,94.79,--
"Wednesday, October 31, 2018",94.93,94.93,94.93,94.93,--
"Tuesday, October 30, 2018",95.17,95.17,95.17,95.17,--
"Monday, October 29, 2018",95.3,95.3,95.3,95.3,--
"Friday, October 26, 2018",95.35,95.35,95.35,95.35,--
"Thursday, October 25, 2018",94.96,94.96,94.96,94.96,--
"Wednesday, October 24, 2018",95.16,95.16,95.16,95.16,--
"Tuesday, October 23, 2018",95.04,95.04,95.04,95.04,--
"Monday, October 22, 2018",95.04,95.04,95.04,95.04,--
"Friday, October 19, 2018",95.06,95.06,95.06,95.06,--
"Thursday, October 18, 2018",95.13,95.13,95.13,95.13,--
"Wednesday, October 17, 2018",95.21,95.21,95.21,95.21,--
"Tuesday, October 16, 2018",95.33,95.33,95.33,95.33,--
"Monday, October 15, 2018",95.32,95.32,95.32,95.32,--
"Friday, October 12, 2018",95.36,95.36,95.36,95.36,--
"Thursday, October 11, 2018",95.38,95.38,95.38,95.38,--
"Wednesday, October 10, 2018",95.3,95.3,95.3,95.3,--
"Tuesday, October 09, 2018",95.42,95.42,95.42,95.42,--
"Monday, October 08, 2018",95.27,95.27,95.27,95.27,--
"Friday, October 05, 2018",95.28,95.28,95.28,95.28,--
"Thursday, October 04, 2018",95.4,95.4,95.4,95.4,--
"Wednesday, October 03, 2018",95.63,95.63,95.63,95.63,--
"Tuesday, October 02, 2018",95.93,95.93,95.93,95.93,--
"Monday, October 01, 2018",95.9,95.9,95.9,95.9,--
"Friday, September 28, 2018",95.95,95.95,95.95,95.95,--
"Thursday, September 27, 2018",95.94,95.94,95.94,95.94,--
"Wednesday, September 26, 2018",95.95,95.95,95.95,95.95,--
"Tuesday, September 25, 2018",95.84,95.84,95.84,95.84,--
"Monday, September 24, 2018",95.94,95.94,95.94,95.94,--
"Friday, September 21, 2018",95.97,95.97,95.97,95.97,--
"Thursday, September 20, 2018",95.88,95.88,95.88,95.88,--
"Wednesday, September 19, 2018",95.91,95.91,95.91,95.91,--
"Tuesday, September 18, 2018",95.99,95.99,95.99,95.99,--
"Monday, September 17, 2018",96.06,96.06,96.06,96.06,--
"Friday, September 14, 2018",96.1,96.1,96.1,96.1,--
"Thursday, September 13, 2018",96.21,96.21,96.21,96.21,--
"Wednesday, September 12, 2018",96.4,96.4,96.4,96.4,--
"Tuesday, September 11, 2018",96.32,96.32,96.32,96.32,--
"Monday, September 10, 2018",96.41,96.41,96.41,96.41,--
"Friday, September 07, 2018",96.45,96.45,96.45,96.45,--
"Thursday, September 06, 2018",96.66,96.66,96.66,96.66,--
"Wednesday, September 05, 2018",96.64,96.64,96.64,96.64,--
"Tuesday, September 04, 2018",96.67,96.67,96.67,96.67,--
"Monday, September 03, 2018",96.84,96.84,96.84,96.84,--
"Friday, August 31, 2018",96.84,96.84,96.84,96.84,--
"Thursday, August 30, 2018",96.83,96.83,96.83,96.83,--
"Wednesday, August 29, 2018",96.8,96.8,96.8,96.8,--
"Tuesday, August 28, 2018",96.77,96.77,96.77,96.77,--
"Monday, August 27, 2018",96.97,96.97,96.97,96.97,--
"Friday, August 24, 2018",96.98,96.98,96.98,96.98,--
"Thursday, August 23, 2018",97.02,97.02,97.02,97.02,--
"Wednesday, August 22, 2018",96.99,96.99,96.99,96.99,--
"Tuesday, August 21, 2018",96.83,96.83,96.83,96.83,--
"Monday, August 20, 2018",96.93,96.93,96.93,96.93,--
"Friday, August 17, 2018",96.69,96.69,96.69,96.69,--
"Thursday, August 16, 2018",96.71,96.71,96.71,96.71,--
"Wednesday, August 15, 2018",96.81,96.81,96.81,96.81,--
"Tuesday, August 14, 2018",96.69,96.69,96.69,96.69,--
"Monday, August 13, 2018",96.81,96.81,96.81,96.81,--
"Friday, August 10, 2018",96.85,96.85,96.85,96.85,--
"Thursday, August 09, 2018",96.48,96.48,96.48,96.48,--
"Wednesday, August 08, 2018",96.41,96.41,96.41,96.41,--
"Tuesday, August 07, 2018",96.44,96.44,96.44,96.44,--
"Monday, August 06, 2018",96.56,96.56,96.56,96.56,--
"Friday, August 03, 2018",96.48,96.48,96.48,96.48,--
"Thursday, August 02, 2018",96.36,96.36,96.36,96.36,--
"Wednesday, August 01, 2018",96.29,96.29,96.29,96.29,--
"Tuesday, July 31, 2018",96.41,96.41,96.41,96.41,--
"Monday, July 30, 2018",96.44,96.44,96.44,96.44,--
"Friday, July 27, 2018",96.36,96.36,96.36,96.36,--
"Thursday, July 26, 2018",96.36,96.36,96.36,96.36,--
"Wednesday, July 25, 2018",96.52,96.52,96.52,96.52,--
"Tuesday, July 24, 2018",96.42,96.42,96.42,96.42,--
"Monday, July 23, 2018",96.39,96.39,96.39,96.39,--
"Friday, July 20, 2018",96.73,96.73,96.73,96.73,--
"Thursday, July 19, 2018",96.83,96.83,96.83,96.83,--
"Wednesday, July 18, 2018",96.76,96.76,96.76,96.76,--
"Tuesday, July 17, 2018",96.85,96.85,96.85,96.85,--
"Monday, July 16, 2018",96.94,96.94,96.94,96.94,--
"Friday, July 13, 2018",97.12,97.12,97.12,97.12,--
"Thursday, July 12, 2018",96.97,96.97,96.97,96.97,--
"Wednesday, July 11, 2018",97.11,97.11,97.11,97.11,--
"Tuesday, July 10, 2018",97.05,97.05,97.05,97.05,--
"Monday, July 09, 2018",97.2,97.2,97.2,97.2,--
"Friday, July 06, 2018",97.23,97.23,97.23,97.23,--
"Thursday, July 05, 2018",97.17,97.17,97.17,97.17,--
"Wednesday, July 04, 2018",97.17,97.17,97.17,97.17,--
"Tuesday, July 03, 2018",97.16,97.16,97.16,97.16,--
"Monday, July 02, 2018",97.08,97.08,97.08,97.08,--
"Friday, June 29, 2018",97,97,97,97,--
"Thursday, June 28, 2018",96.98,96.98,96.98,96.98,--
"Wednesday, June 27, 2018",97.16,97.16,97.16,97.16,--
"Tuesday, June 26, 2018",96.92,96.92,96.92,96.92,--
"Monday, June 25, 2018",96.89,96.89,96.89,96.89,--
"Friday, June 22, 2018",96.8,96.8,96.8,96.8,--
"Thursday, June 21, 2018",96.72,96.72,96.72,96.72,--
"Wednesday, June 20, 2018",96.6,96.6,96.6,96.6,--
"Tuesday, June 19, 2018",96.78,96.78,96.78,96.78,--
"Monday, June 18, 2018",96.66,96.66,96.66,96.66,--
"Friday, June 15, 2018",96.6,96.6,96.6,96.6,--
"Thursday, June 14, 2018",96.51,96.51,96.51,96.51,--
"Wednesday, June 13, 2018",96.45,96.45,96.45,96.45,--
"Tuesday, June 12, 2018",96.53,96.53,96.53,96.53,--
"Monday, June 11, 2018",96.56,96.56,96.56,96.56,--
"Friday, June 08, 2018",96.59,96.59,96.59,96.59,--
"Thursday, June 07, 2018",96.69,96.69,96.69,96.69,--
"Wednesday, June 06, 2018",96.51,96.51,96.51,96.51,--
"Tuesday, June 05, 2018",96.68,96.68,96.68,96.68,--
"Monday, June 04, 2018",96.62,96.62,96.62,96.62,--
"Friday, June 01, 2018",96.69,96.69,96.69,96.69,--
"Thursday, May 31, 2018",97,97,97,97,--
"Wednesday, May 30, 2018",96.83,96.83,96.83,96.83,--
"Tuesday, May 29, 2018",97.1,97.1,97.1,97.1,--
"Monday, May 28, 2018",96.49,96.49,96.49,96.49,--
"Friday, May 25, 2018",96.46,96.46,96.46,96.46,--
"Thursday, May 24, 2018",96.43,96.43,96.43,96.43,--
"Wednesday, May 23, 2018",96.48,96.48,96.48,96.48,--
"Tuesday, May 22, 2018",96.23,96.23,96.23,96.23,--
"Monday, May 21, 2018",96.27,96.27,96.27,96.27,--
"Friday, May 18, 2018",96.18,96.18,96.18,96.18,--
"Thursday, May 17, 2018",96.07,96.07,96.07,96.07,--
"Wednesday, May 16, 2018",96.16,96.16,96.16,96.16,--
"Tuesday, May 15, 2018",96.22,96.22,96.22,96.22,--
"Monday, May 14, 2018",96.45,96.45,96.45,96.45,--
"Friday, May 11, 2018",96.56,96.56,96.56,96.56,--
"Thursday, May 10, 2018",96.55,96.55,96.55,96.55,--
"Wednesday, May 09, 2018",96.52,96.52,96.52,96.52,--
"Tuesday, May 08, 2018",96.59,96.59,96.59,96.59,--
"Monday, May 07, 2018",96.72,96.72,96.72,96.72,--
"Friday, May 04, 2018",96.63,96.63,96.63,96.63,--
"Thursday, May 03, 2018",96.66,96.66,96.66,96.66,--
"Wednesday, May 02, 2018",96.62,96.62,96.62,96.62,--
"Tuesday, May 01, 2018",96.52,96.52,96.52,96.52,--
"Monday, April 30, 2018",96.73,96.73,96.73,96.73,--
"Friday, April 27, 2018",96.61,96.61,96.61,96.61,--
"Thursday, April 26, 2018",96.5,96.5,96.5,96.5,--
"Wednesday, April 25, 2018",96.35,96.35,96.35,96.35,--
"Tuesday, April 24, 2018",96.49,96.49,96.49,96.49,--
"Monday, April 23, 2018",96.63,96.63,96.63,96.63,--
"Friday, April 20, 2018",96.66,96.66,96.66,96.66,--
"Thursday, April 19, 2018",96.88,96.88,96.88,96.88,--
"Wednesday, April 18, 2018",96.98,96.98,96.98,96.98,--
"Tuesday, April 17, 2018",97.15,97.15,97.15,97.15,--
"Monday, April 16, 2018",97.04,97.04,97.04,97.04,--
"Friday, April 13, 2018",97.06,97.06,97.06,97.06,--
"Thursday, April 12, 2018",97.04,97.04,97.04,97.04,--
"Wednesday, April 11, 2018",97.15,97.15,97.15,97.15,--
"Tuesday, April 10, 2018",97.03,97.03,97.03,97.03,--
"Monday, April 09, 2018",97.05,97.05,97.05,97.05,--
"Friday, April 06, 2018",97.07,97.07,97.07,97.07,--
"Thursday, April 05, 2018",96.84,96.84,96.84,96.84,--
"Wednesday, April 04, 2018",97.09,97.09,97.09,97.09,--
"Tuesday, April 03, 2018",97.04,97.04,97.04,97.04,--
"Monday, April 02, 2018",97.14,97.14,97.14,97.14,--
"Thursday, March 29, 2018",97.08,97.08,97.08,97.08,--
"Wednesday, March 28, 2018",96.94,96.94,96.94,96.94,--
"Tuesday, March 27, 2018",97.01,97.01,97.01,97.01,--
"Monday, March 26, 2018",96.82,96.82,96.82,96.82,--
"Friday, March 23, 2018",96.84,96.84,96.84,96.84,--
"Thursday, March 22, 2018",96.82,96.82,96.82,96.82,--
"Wednesday, March 21, 2018",96.54,96.54,96.54,96.54,--
"Tuesday, March 20, 2018",96.55,96.55,96.55,96.55,--
"Monday, March 19, 2018",96.67,96.67,96.67,96.67,--
"Friday, March 16, 2018",96.68,96.68,96.68,96.68,--
"Thursday, March 15, 2018",96.81,96.81,96.81,96.81,--
"Wednesday, March 14, 2018",96.86,96.86,96.86,96.86,--
"Tuesday, March 13, 2018",96.73,96.73,96.73,96.73,--
"Monday, March 12, 2018",96.67,96.67,96.67,96.67,--
"Friday, March 09, 2018",96.61,96.61,96.61,96.61,--
"Thursday, March 08, 2018",96.77,96.77,96.77,96.77,--
"Wednesday, March 07, 2018",96.71,96.71,96.71,96.71,--
"Tuesday, March 06, 2018",96.77,96.77,96.77,96.77,--
"Monday, March 05, 2018",96.79,96.79,96.79,96.79,--
"Friday, March 02, 2018",96.79,96.79,96.79,96.79,--
"Thursday, March 01, 2018",96.81,96.81,96.81,96.81,--
"Wednesday, February 28, 2018",96.57,96.57,96.57,96.57,--
"Tuesday, February 27, 2018",96.47,96.47,96.47,96.47,--
"Monday, February 26, 2018",96.76,96.76,96.76,96.76,--
"Friday, February 23, 2018",96.62,96.62,96.62,96.62,--
"Thursday, February 22, 2018",96.4,96.4,96.4,96.4,--
"Wednesday, February 21, 2018",96.29,96.29,96.29,96.29,--
"Tuesday, February 20, 2018",96.44,96.44,96.44,96.44,--
"Monday, February 19, 2018",96.47,96.47,96.47,96.47,--
"Friday, February 16, 2018",96.5,96.5,96.5,96.5,--
"Thursday, February 15, 2018",96.45,96.45,96.45,96.45,--
"Wednesday, February 14, 2018",96.34,96.34,96.34,96.34,--
"Tuesday, February 13, 2018",96.45,96.45,96.45,96.45,--
"Monday, February 12, 2018",96.43,96.43,96.43,96.43,--
"Friday, February 09, 2018",96.48,96.48,96.48,96.48,--
"Thursday, February 08, 2018",96.6,96.6,96.6,96.6,--
"Wednesday, February 07, 2018",96.75,96.75,96.75,96.75,--
"Tuesday, February 06, 2018",96.99,96.99,96.99,96.99,--
"Monday, February 05, 2018",96.99,96.99,96.99,96.99,--
"Friday, February 02, 2018",96.82,96.82,96.82,96.82,--
"Thursday, February 01, 2018",97.01,97.01,97.01,97.01,--
"Wednesday, January 31, 2018",97.21,97.21,97.21,97.21,--
"Tuesday, January 30, 2018",97.18,97.18,97.18,97.18,--
"Monday, January 29, 2018",97.31,97.31,97.31,97.31,--
"Friday, January 26, 2018",97.47,97.47,97.47,97.47,--
"Thursday, January 25, 2018",97.57,97.57,97.57,97.57,--
"Wednesday, January 24, 2018",97.48,97.48,97.48,97.48,--
"Tuesday, January 23, 2018",97.54,97.54,97.54,97.54,--
"Monday, January 22, 2018",97.41,97.41,97.41,97.41,--
"Friday, January 19, 2018",97.53,97.53,97.53,97.53,--
"Thursday, January 18, 2018",97.62,97.62,97.62,97.62,--
"Wednesday, January 17, 2018",97.6,97.6,97.6,97.6,--
"Tuesday, January 16, 2018",97.74,97.74,97.74,97.74,--
"Monday, January 15, 2018",97.63,97.63,97.63,97.63,--
"Friday, January 12, 2018",97.64,97.64,97.64,97.64,--
"Thursday, January 11, 2018",97.68,97.68,97.68,97.68,--
"Wednesday, January 10, 2018",97.73,97.73,97.73,97.73,--
"Tuesday, January 09, 2018",97.77,97.77,97.77,97.77,--
"Monday, January 08, 2018",97.95,97.95,97.95,97.95,--
"Friday, January 05, 2018",97.96,97.96,97.96,97.96,--
"Thursday, January 04, 2018",98.01,98.01,98.01,98.01,--
"Wednesday, January 03, 2018",98.02,98.02,98.02,98.02,--
"Tuesday, January 02, 2018",97.95,97.95,97.95,97.95,--
"Friday, December 29, 2017",98.09,98.09,98.09,98.09,--
"Thursday, December 28, 2017",97.88,97.88,97.88,97.88,--
"Wednesday, December 27, 2017",98.01,98.01,98.01,98.01,--
"Tuesday, December 26, 2017",97.8,97.8,97.8,97.8,--
"Friday, December 22, 2017",97.77,97.77,97.77,97.77,--
"Thursday, December 21, 2017",97.78,97.78,97.78,97.78,--
"Wednesday, December 20, 2017",97.53,97.53,97.53,97.53,--
"Tuesday, December 19, 2017",97.65,97.65,97.65,97.65,--
"Monday, December 18, 2017",97.91,97.91,97.91,97.91,--
"Friday, December 15, 2017",97.98,97.98,97.98,97.98,--
"Thursday, December 14, 2017",98.12,98.12,98.12,98.12,--
"Wednesday, December 13, 2017",98.12,98.12,98.12,98.12,--
"Tuesday, December 12, 2017",98.04,98.04,98.04,98.04,--
"Monday, December 11, 2017",98.01,98.01,98.01,98.01,--
"Friday, December 08, 2017",98,98,98,98,--
"Thursday, December 07, 2017",98.01,98.01,98.01,98.01,--
"Wednesday, December 06, 2017",98.15,98.15,98.15,98.15,--
"Tuesday, December 05, 2017",98.04,98.04,98.04,98.04,--
"Monday, December 04, 2017",98.04,98.04,98.04,98.04,--
"Friday, December 01, 2017",98.07,98.07,98.07,98.07,--
"Thursday, November 30, 2017",97.86,97.86,97.86,97.86,--
"Wednesday, November 29, 2017",98.01,98.01,98.01,98.01,--
"Tuesday, November 28, 2017",98.1,98.1,98.1,98.1,--
"Monday, November 27, 2017",98.21,98.21,98.21,98.21,--
"Friday, November 24, 2017",98.14,98.14,98.14,98.14,--
"Thursday, November 23, 2017",98.21,98.21,98.21,98.21,--
"Wednesday, November 22, 2017",98.22,98.22,98.22,98.22,--
"Tuesday, November 21, 2017",97.98,97.98,97.98,97.98,--
"Monday, November 20, 2017",98.04,98.04,98.04,98.04,--
"Friday, November 17, 2017",98.15,98.15,98.15,98.15,--
"Thursday, November 16, 2017",98.17,98.17,98.17,98.17,--
"Wednesday, November 15, 2017",98.26,98.26,98.26,98.26,--
"Tuesday, November 14, 2017",98.13,98.13,98.13,98.13,--
"Monday, November 13, 2017",98.08,98.08,98.08,98.08,--
"Friday, November 10, 2017",98.08,98.08,98.08,98.08,--
"Thursday, November 09, 2017",98.37,98.37,98.37,98.37,--
"Wednesday, November 08, 2017",98.43,98.43,98.43,98.43,--
"Tuesday, November 07, 2017",98.47,98.47,98.47,98.47,--
"Monday, November 06, 2017",98.4,98.4,98.4,98.4,--
"Friday, November 03, 2017",98.19,98.19,98.19,98.19,--
"Thursday, November 02, 2017",98.23,98.23,98.23,98.23,--
"Wednesday, November 01, 2017",98.13,98.13,98.13,98.13,--
"Monday, October 30, 2017",98.07,98.07,98.07,98.07,--
"Friday, October 27, 2017",97.86,97.86,97.86,97.86,--
"Thursday, October 26, 2017",97.7,97.7,97.7,97.7,--
"Wednesday, October 25, 2017",97.68,97.68,97.68,97.68,--
"Tuesday, October 24, 2017",97.86,97.86,97.86,97.86,--
"Monday, October 23, 2017",97.94,97.94,97.94,97.94,--
"Friday, October 20, 2017",97.9,97.9,97.9,97.9,--
"Thursday, October 19, 2017",98,98,98,98,--
"Wednesday, October 18, 2017",97.96,97.96,97.96,97.96,--
"Monday, October 16, 2017",98.08,98.08,98.08,98.08,--
"Friday, October 13, 2017",98.33,98.33,98.33,98.33,--
"Thursday, October 12, 2017",98.28,98.28,98.28,98.28,--
"Wednesday, October 11, 2017",98.21,98.21,98.21,98.21,--
"Tuesday, October 10, 2017",98.2,98.2,98.2,98.2,--
"Monday, October 09, 2017",98.06,98.06,98.06,98.06,--
"Friday, October 06, 2017",98,98,98,98,--
"Thursday, October 05, 2017",98.08,98.08,98.08,98.08,--
"Wednesday, October 04, 2017",98.13,98.13,98.13,98.13,--
"Tuesday, October 03, 2017",98.06,98.06,98.06,98.06,--
"Monday, October 02, 2017",97.99,97.99,97.99,97.99,--
"Friday, September 29, 2017",98.07,98.07,98.07,98.07,--
"Thursday, September 28, 2017",98.31,98.31,98.31,98.31,--
"Wednesday, September 27, 2017",98.29,98.29,98.29,98.29,--
